Date,^NSEI Open,^NSEI High,^NSEI Low,^NSEI Close,^NSEI Adj Close,BAJFINANCE.NS Open,BAJFINANCE.NS High,BAJFINANCE.NS Low,BAJFINANCE.NS Close,BAJFINANCE.NS Adj Close,HDFCBANK.NS Open,HDFCBANK.NS High,HDFCBANK.NS Low,HDFCBANK.NS Close,HDFCBANK.NS Adj Close,INFY.NS Open,INFY.NS High,INFY.NS Low,INFY.NS Close,INFY.NS Adj Close,NESTLEIND.NS Open,NESTLEIND.NS High,NESTLEIND.NS Low,NESTLEIND.NS Close,NESTLEIND.NS Adj Close
15/11/2021,18140.94922,18210.15039,18071.30078,18109.44922,18109.44922,7579,7627.450195,7490,7534.25,7534.25,1562.099976,1571.849976,1554.400024,1557.25,1557.25,1782.099976,1800,1775.5,1787.150024,1787.150024,19200,19499,19069.84961,19476.59961,19476.59961
16/11/2021,18127.05078,18132.65039,17958.80078,17999.19922,17999.19922,7525,7650,7500.75,7555.700195,7555.700195,1555,1557.199951,1541.599976,1548,1548,1790,1808.949951,1777,1792.300049,1792.300049,19450.15039,19599,19321,19462.09961,19462.09961
17/11/2021,17939.34961,18022.65039,17879.25,17898.65039,17898.65039,7528,7692,7521.25,7607.649902,7607.649902,1536.900024,1544,1528.5,1530.800049,1530.800049,1792.550049,1802,1780.699951,1787.449951,1787.449951,19404,19565,19363,19477.05078,19477.05078
18/11/2021,17890.55078,17945.59961,17688.5,17764.80078,17764.80078,7620,7697.700195,7440,7484.950195,7484.950195,1526.050049,1543.5,1525.25,1539.400024,1539.400024,1781.599976,1789.449951,1759,1779.400024,1779.400024,19400,19488.80078,19280.05078,19405.5,19405.5
22/11/2021,17796.25,17805.25,17280.44922,17416.55078,17416.55078,7492,7514.5,6990.049805,7058.299805,7058.299805,1546,1552.699951,1499.050049,1515.349976,1515.349976,1784,1785.400024,1751.150024,1759.400024,1759.400024,19413.5,19565.84961,18832.5,18995.34961,18995.34961
23/11/2021,17281.75,17553.69922,17216.09961,17503.34961,17503.34961,7000,7178,6924.100098,7114.299805,7114.299805,1502,1527.800049,1496.349976,1515.550049,1515.550049,1735.099976,1747.25,1710,1736.900024,1736.900024,18996,19246.40039,18904.69922,19181.55078,19181.55078
24/11/2021,17550.05078,17600.59961,17354,17415.05078,17415.05078,7160,7319.799805,7066,7177.299805,7177.299805,1524,1536.349976,1514.050049,1518.050049,1518.050049,1740,1740.5,1688,1696,1696,19200,19290,18950,19086.90039,19086.90039
25/11/2021,17417.30078,17564.34961,17351.69922,17536.25,17536.25,7150,7205,7086.799805,7125.799805,7125.799805,1514.800049,1533.300049,1507,1525.949951,1525.949951,1700,1726.199951,1696.949951,1722.400024,1722.400024,19085,19210,18905.69922,19178.05078,19178.05078
26/11/2021,17338.75,17355.40039,16985.69922,17026.44922,17026.44922,7021,7047.899902,6775,6807.049805,6807.049805,1500,1506.699951,1485,1489.900024,1489.900024,1702.550049,1718.349976,1684,1691.650024,1691.650024,19148.84961,19434.09961,18982.5,19222.25,19222.25
29/11/2021,17055.80078,17160.69922,16782.40039,17053.94922,17053.94922,6767,6980,6678.299805,6905.75,6905.75,1494.800049,1507.650024,1462,1501.25,1501.25,1691,1712,1669.150024,1696.349976,1696.349976,19050,19162.30078,18800,19000.40039,19000.40039
30/11/2021,17051.15039,17324.65039,16931.40039,16983.19922,16983.19922,6910,7199.799805,6849.25,6997.25,6997.25,1495,1529,1486.550049,1493.550049,1493.550049,1704.550049,1729.900024,1700.050049,1712.650024,1712.650024,19000.40039,19424.90039,18935.44922,19152.55078,19152.55078
01/12/2021,17104.40039,17213.05078,17064.25,17166.90039,17166.90039,7032.200195,7107.700195,6951,7038.700195,7038.700195,1495,1507.050049,1489.099976,1504.650024,1504.650024,1715,1741.900024,1713,1714.900024,1714.900024,19210,19449.90039,19161.90039,19397.80078,19397.80078
02/12/2021,17183.19922,17420.34961,17149.30078,17401.65039,17401.65039,7090,7210,7022.399902,7180.5,7180.5,1504.5,1528.800049,1500,1525.75,1525.75,1715,1750.5,1711.349976,1748.25,1748.25,19397.80078,19650,19226.75,19503.19922,19503.19922
03/12/2021,17424.90039,17489.80078,17180.80078,17196.69922,17196.69922,7160,7233.799805,7055,7069.25,7069.25,1525.800049,1535.949951,1507.050049,1513.550049,1513.550049,1771.099976,1786.650024,1732.550049,1735.550049,1735.550049,19402.19922,19498.80078,19137,19321.34961,19321.34961
06/12/2021,17209.05078,17216.75,16891.69922,16912.25,16912.25,7069.25,7095.899902,6938.100098,6951.75,6951.75,1513,1518.800049,1497.349976,1503.800049,1503.800049,1730,1733.949951,1691.5,1695.300049,1695.300049,19400,19415.59961,18929.15039,19016.5,19016.5
07/12/2021,17044.09961,17251.65039,16987.75,17176.69922,17176.69922,7048,7170,6958,7103.149902,7103.149902,1513.949951,1532,1509.900024,1525.699951,1525.699951,1701.099976,1724.900024,1694,1711.650024,1711.650024,19226,19443.65039,18976,19344.25,19344.25
08/12/2021,17315.25,17484.59961,17308.94922,17469.75,17469.75,7120,7386.350098,7120,7361.5,7361.5,1536,1555.050049,1534,1553.800049,1553.800049,1733,1759.800049,1732.599976,1753.349976,1753.349976,19225.05078,19524.94922,19225.05078,19479.09961,19479.09961
09/12/2021,17524.40039,17543.25,17379.59961,17516.84961,17516.84961,7400,7468.100098,7337,7440.299805,7440.299805,1545.199951,1554.699951,1522,1526.849976,1526.849976,1759,1769.400024,1742,1763.449951,1763.449951,19500,19549,19162.44922,19284.75,19284.75
10/12/2021,17476.05078,17534.34961,17405.25,17511.30078,17511.30078,7374,7467,7360,7452.5,7452.5,1524.900024,1528,1508.449951,1522.550049,1522.550049,1760,1763.75,1746,1759.25,1759.25,19221,19310,19030.44922,19270.25,19270.25
13/12/2021,17619.09961,17639.5,17355.94922,17368.25,17368.25,7470,7477,7199,7218.75,7218.75,1526,1537.650024,1507.199951,1511.150024,1511.150024,1767.050049,1771.349976,1738.800049,1744.650024,1744.650024,19220.19922,19349.5,18924,18982,18982
14/12/2021,17283.19922,17376.19922,17225.80078,17324.90039,17324.90039,7180,7180,7035,7065.899902,7065.899902,1502.5,1516,1497.050049,1502.449951,1502.449951,1730.900024,1763,1710.349976,1752.150024,1752.150024,18953.09961,19322.94922,18913.40039,19238.80078,19238.80078
15/12/2021,17323.65039,17351.19922,17192.19922,17221.40039,17221.40039,7072.5,7072.5,6831,6847.25,6847.25,1503,1523.349976,1495.650024,1500,1500,1745,1747.949951,1721.199951,1734.199951,1734.199951,19151.05078,19303.09961,19050,19203.09961,19203.09961
16/12/2021,17373,17379.34961,17184.94922,17248.40039,17248.40039,6945,7063.450195,6932.899902,7028.850098,7028.850098,1512.800049,1517,1494,1500.099976,1500.099976,1762.650024,1777.599976,1758,1771.599976,1771.599976,19205,19315.34961,19125.40039,19257.15039,19257.15039
17/12/2021,17276,17298.15039,16966.44922,16985.19922,16985.19922,7000,7025,6865,6901.100098,6901.100098,1497,1506,1467.699951,1473.050049,1473.050049,1820,1842,1806.75,1820.849976,1820.849976,19115.05078,19233.05078,19000,19079.65039,19079.65039
20/12/2021,16824.25,16840.09961,16410.19922,16614.19922,16614.19922,6850,6864.850098,6492.600098,6634.149902,6634.149902,1452,1458,1414.099976,1425.650024,1425.650024,1801.699951,1829.650024,1787.300049,1798.900024,1798.900024,19000,19068.19922,18600,18881.25,18881.25
21/12/2021,16773.15039,16936.40039,16688.25,16770.84961,16770.84961,6725.149902,6750,6540,6577.549805,6577.549805,1439.5,1450.75,1430,1441.800049,1441.800049,1801,1838,1801,1811.599976,1811.599976,18987,19285.94922,18900.05078,19220.5,19220.5
22/12/2021,16865.55078,16971,16819.5,16955.44922,16955.44922,6635,6790.75,6623.799805,6771.200195,6771.200195,1452.300049,1456,1435.699951,1445.199951,1445.199951,1825,1829.150024,1812.349976,1824.699951,1824.699951,19230,19339.94922,19012.30078,19190.59961,19190.59961
23/12/2021,17066.80078,17118.65039,17015.55078,17072.59961,17072.59961,6840,6993.5,6838.25,6917.75,6917.75,1453.25,1457.800049,1436.849976,1444.099976,1444.099976,1831.25,1861.599976,1827,1857.599976,1857.599976,19295,19299.94922,19155,19208.55078,19208.55078
24/12/2021,17149.5,17155.59961,16909.59961,17003.75,17003.75,6984.899902,6987.950195,6757.600098,6852,6852,1445.5,1452,1428,1438.900024,1438.900024,1872.949951,1875.75,1854,1863.5,1863.5,19208.55078,19434.05078,19171.09961,19224.19922,19224.19922
27/12/2021,16937.75,17112.05078,16833.19922,17086.25,17086.25,6751,6908.799805,6654.049805,6890.75,6890.75,1428.900024,1454,1422.150024,1450.800049,1450.800049,1860,1874.5,1845.050049,1866.150024,1866.150024,19186,19400,19099.44922,19302.34961,19302.34961
28/12/2021,17177.59961,17250.25,17161.15039,17233.25,17233.25,6980,6980,6861.75,6906.649902,6906.649902,1460.699951,1466.900024,1453.400024,1460.800049,1460.800049,1880.699951,1895.900024,1878.400024,1888,1888,19350,19468.55078,19235,19355,19355
29/12/2021,17220.09961,17285.94922,17176.65039,17213.59961,17213.59961,6884.899902,6949.950195,6853.049805,6911.649902,6911.649902,1456.050049,1461,1447.400024,1453.849976,1453.849976,1883.5,1893.800049,1876.400024,1885.550049,1885.550049,19355,19451,19251.55078,19399.65039,19399.65039
30/12/2021,17201.44922,17264.05078,17146.34961,17203.94922,17203.94922,6899.899902,6944.950195,6856.899902,6871.100098,6871.100098,1458.5,1466.849976,1445,1461.5,1461.5,1884.5,1909.800049,1874.349976,1892.849976,1892.849976,19390,19585,19323.19922,19406.55078,19406.55078
31/12/2021,17244.5,17400.80078,17238.5,17354.05078,17354.05078,6882,6999,6875.549805,6977.299805,6977.299805,1461.5,1484.800049,1461.5,1479.400024,1479.400024,1890,1898.349976,1871.650024,1887.75,1887.75,19375,19814.94922,19350.19922,19705.69922,19705.69922
03/01/2022,17387.15039,17646.65039,17383.30078,17625.69922,17625.69922,6975,7243.950195,6975,7219.600098,7219.600098,1485,1523,1480.5,1519.650024,1519.650024,1887.75,1914.050049,1887.75,1898.449951,1898.449951,19695,19814,19638.05078,19677.94922,19677.94922
04/01/2022,17681.40039,17827.59961,17593.55078,17805.25,17805.25,7250,7375,7235.5,7343,7343,1520,1532.900024,1507.800049,1528.550049,1528.550049,1898.449951,1906.650024,1878,1899.150024,1899.150024,19678,19947.80078,19628.05078,19889.05078,19889.05078
05/01/2022,17820.09961,17944.69922,17748.84961,17925.25,17925.25,7469.899902,7691.149902,7415,7670.799805,7670.799805,1536.800049,1572,1528.099976,1564.849976,1564.849976,1900,1902.900024,1840,1844.650024,1844.650024,19874,20025,19829.09961,19935.75,19935.75
06/01/2022,17768.5,17797.94922,17655.55078,17745.90039,17745.90039,7525,7779.350098,7521,7748.25,7748.25,1543,1554.75,1530.050049,1539.75,1539.75,1828,1828,1800,1817.800049,1817.800049,19750.09961,19935.75,19535,19647.55078,19647.55078
07/01/2022,17797.59961,17905,17704.55078,17812.69922,17812.69922,7763.950195,7785,7585,7659.350098,7659.350098,1544,1566.75,1535.900024,1550.550049,1550.550049,1815.449951,1836,1806.800049,1814.300049,1814.300049,19650.5,19960,19587.05078,19902.84961,19902.84961
10/01/2022,17913.30078,18017.44922,17879.15039,18003.30078,18003.30078,7686,7759,7669.75,7731.299805,7731.299805,1558,1572,1545.5,1559.150024,1559.150024,1815,1869.900024,1813,1850.75,1850.75,19903,19968.90039,19679.05078,19708,19708
11/01/2022,17997.75,18081.25,17964.40039,18055.75,18055.75,7739,7759.950195,7571,7669.850098,7669.850098,1561.550049,1568.699951,1547.800049,1565.900024,1565.900024,1855,1870,1850.150024,1855.599976,1855.599976,19550,19825,19550,19761.94922,19761.94922
12/01/2022,18170.40039,18227.94922,18128.80078,18212.34961,18212.34961,7726,7869,7691.799805,7774.5,7774.5,1568,1576.650024,1552,1556.650024,1556.650024,1868.900024,1889,1860,1877.449951,1877.449951,19850,19850,19660,19707.09961,19707.09961
13/01/2022,18257,18272.25,18163.80078,18257.80078,18257.80078,7828,7849.549805,7774,7808.350098,7808.350098,1555,1555,1520.400024,1528,1528,1905,1912.5,1866.349976,1896.800049,1896.800049,19750,19750,19600,19714.40039,19714.40039
14/01/2022,18185,18286.94922,18119.65039,18255.75,18255.75,7775,7846.100098,7728.5,7832.200195,7832.200195,1530,1548.699951,1519,1545.150024,1545.150024,1882,1933,1881,1929.349976,1929.349976,19714.40039,19719.34961,19270,19400.15039,19400.15039
17/01/2022,18235.65039,18321.55078,18228.75,18308.09961,18308.09961,7819.5,7910,7801.549805,7852.600098,7852.600098,1530,1556,1519.150024,1521.5,1521.5,1938.550049,1953.900024,1930.5,1939.5,1939.5,19400,19515,19111.09961,19333.19922,19333.19922
18/01/2022,18337.19922,18350.94922,18085.90039,18113.05078,18113.05078,7899.950195,7945,7716.049805,7744,7744,1533,1550.900024,1523,1529.25,1529.25,1922.099976,1945,1911.449951,1920.75,1920.75,19282,19450,19188,19379.59961,19379.59961
19/01/2022,18129.19922,18129.19922,17884.90039,17938.40039,17938.40039,7850,8045,7473,7571.799805,7571.799805,1534,1539.75,1513.349976,1518.449951,1518.449951,1916,1916,1862.849976,1867.050049,1867.050049,19370,19444.94922,18572.09961,18937,18937
20/01/2022,17921,17943.69922,17648.44922,17757,17757,7610,7650,7401,7530.25,7530.25,1528.449951,1528.5,1500.099976,1509,1509,1844,1848,1815.5,1823.699951,1823.699951,18800,19080,18605.05078,18734.09961,18734.09961
21/01/2022,17613.69922,17707.59961,17485.84961,17617.15039,17617.15039,7402.5,7499,7305.850098,7373.75,7373.75,1500,1529.800049,1485.599976,1521.599976,1521.599976,1795,1808,1776,1785.699951,1785.699951,18660,19062.25,18610.05078,18974.25,18974.25
24/01/2022,17575.15039,17599.40039,16997.84961,17149.09961,17149.09961,7350,7350,6817.700195,6931.75,6931.75,1509.949951,1521.25,1467.550049,1486.650024,1486.650024,1765,1768.650024,1728,1736.800049,1736.800049,18974.25,19040,18600,18717.75,18717.75
25/01/2022,17001.55078,17309.15039,16836.80078,17277.94922,17277.94922,6900,6996,6752.200195,6963.75,6963.75,1458.650024,1495,1444,1488.050049,1488.050049,1726.599976,1740,1700.5,1722.150024,1722.150024,18573.15039,18884.05078,18312.94922,18790.75,18790.75
27/01/2022,17062,17182.5,16866.75,17110.15039,17110.15039,6823.600098,6902.350098,6708.100098,6837,6837,1450,1485,1435,1474.949951,1474.949951,1702,1709.699951,1665,1678.599976,1678.599976,18550,18790,18217.75,18385.44922,18385.44922
28/01/2022,17208.30078,17373.5,17077.09961,17101.94922,17101.94922,6961.049805,7045.600098,6845,6867.25,6867.25,1477.5,1486.699951,1460,1463.25,1463.25,1681,1727.550049,1679.5,1686.199951,1686.199951,18400,18649,18328.25,18384.40039,18384.40039
31/01/2022,17301.05078,17410,17264.15039,17339.84961,17339.84961,6979.899902,7075.899902,6930.100098,7000.25,7000.25,1472.75,1491.550049,1466.800049,1485.699951,1485.699951,1718,1749.5,1715.349976,1736.199951,1736.199951,18428,18639.90039,18428,18521.55078,18521.55078
01/02/2022,17529.44922,17622.40039,17244.55078,17576.84961,17576.84961,7075.899902,7115.799805,6886,7014.600098,7014.600098,1508.5,1517,1473.449951,1497,1497,1766.099976,1780,1734.699951,1772.050049,1772.050049,18600,18778.19922,18421,18671.69922,18671.69922
02/02/2022,17706.19922,17794.59961,17674.80078,17780,17780,7100,7280,7095,7247.450195,7247.450195,1511.949951,1535,1505.599976,1531.199951,1531.199951,1789,1792.800049,1772,1787.099976,1787.099976,18820,18850,18440.65039,18500.65039,18500.65039
03/02/2022,17767.75,17781.15039,17511.15039,17560.19922,17560.19922,7253,7287.049805,7100,7110.649902,7110.649902,1528.75,1539.949951,1509,1515.349976,1515.349976,1779,1779,1734,1738.550049,1738.550049,18420,18579.65039,18261.09961,18306.59961,18306.59961
04/02/2022,17590.19922,17617.80078,17462.55078,17516.30078,17516.30078,7090,7188.399902,7055,7158.399902,7158.399902,1528.400024,1532.849976,1514.099976,1524,1524,1732,1753.949951,1710.150024,1741.099976,1741.099976,18400,18400,18202.80078,18331.65039,18331.65039
07/02/2022,17456.30078,17536.75,17119.40039,17213.59961,17213.59961,7165,7165,6881,6930.600098,6930.600098,1512.099976,1519,1460,1468.150024,1468.150024,1722.199951,1732,1695.400024,1715,1715,18331.65039,18420,17911,18072.75,18072.75
08/02/2022,17279.84961,17306.44922,17043.65039,17266.75,17266.75,7000,7147,6914.700195,7055,7055,1476.400024,1478.449951,1444.550049,1461.849976,1461.849976,1710,1725,1696,1717.300049,1717.300049,18205,18214.25,17990,18087.15039,18087.15039
09/02/2022,17370.09961,17477.15039,17339,17463.80078,17463.80078,7128.549805,7157.899902,7070,7117.350098,7117.350098,1474,1499.699951,1467,1497.599976,1497.599976,1735,1743,1725,1737.300049,1737.300049,18090,18237.15039,18021.44922,18135.05078,18135.05078
10/02/2022,17554.09961,17639.44922,17427.15039,17605.84961,17605.84961,7135,7240,7065,7137,7137,1514,1535.5,1501.650024,1525.099976,1525.099976,1755.650024,1773.900024,1748.75,1769.599976,1769.599976,18101,18212.90039,18010,18139.84961,18139.84961
11/02/2022,17451,17454.75,17303,17374.75,17374.75,7040,7079.950195,6921.049805,7011.600098,7011.600098,1500.25,1525,1499.5,1518.849976,1518.849976,1740,1745.949951,1713,1721.349976,1721.349976,18135,18135,17620,17815.19922,17815.19922
14/02/2022,17076.15039,17099.5,16809.65039,16842.80078,16842.80078,6810,6930,6744.049805,6785.950195,6785.950195,1490,1499.449951,1469.300049,1473.699951,1473.699951,1690,1718.550049,1678.25,1682.199951,1682.199951,17716,17800.25,17429.80078,17670.25,17670.25
15/02/2022,16933.25,17375,16839.25,17352.44922,17352.44922,6800,7195,6785.950195,7142.049805,7142.049805,1476,1524.900024,1473.050049,1517.800049,1517.800049,1699,1746.75,1690.449951,1738.25,1738.25,17670.25,18323.25,17571.44922,18187.09961,18187.09961
